Age,AgeGroup,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Sex,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
43,25-54,Travel_Frequently,1422,Business and Development Management,2,4,Business Management,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,0,20,4,3,7,5,3,7,7,7,7,0
27,25-54,Travel_Frequently,1297,Engineering Services,5,2,Engineering,4,Female,53,3,1,Maintenance Engineer,4,Single,2379,19826,0,1,14,3,3,6,3,2,5,4,0,2,0
29,25-54,Travel_Frequently,574,Engineering Services,20,1,Engineering,4,Male,40,3,1,Maintenance Engineer,4,Married,3812,7003,1,0,13,3,2,11,3,4,11,8,3,10,0
32,25-54,Travel_Frequently,1318,Business and Development Management,10,4,Economics,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,0,13,3,3,4,2,4,0,0,0,0,0
42,25-54,Non-Travel,355,Engineering Services,10,4,Engineering,3,Male,38,3,1,Maintenance Engineer,3,Married,2936,6161,3,0,22,4,2,10,1,2,6,3,3,3,0
47,25-54,Travel_Rarely,207,Engineering Services,9,4,Engineering,2,Female,64,3,1,Maintenance Engineer,3,Single,2105,5411,4,0,12,3,3,7,2,3,2,2,2,0,0
46,25-54,Travel_Rarely,706,Engineering Services,2,2,Engineering,4,Male,82,3,3,Maintenance Engineer,4,Divorced,8578,19989,3,0,14,3,3,12,4,2,9,8,4,7,0
28,25-54,Non-Travel,280,Human Resources Management,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,0,15,3,2,3,2,3,3,2,2,2,0
29,25-54,Travel_Rarely,726,Engineering Services,29,1,Engineering,4,Male,93,1,2,Maintenance Engineer,3,Divorced,6384,21143,8,0,17,3,4,11,3,3,7,0,1,6,0
42,25-54,Travel_Rarely,1142,Engineering Services,8,3,Engineering,4,Male,81,3,1,Maintenance Engineer,3,Single,3968,13624,4,0,13,3,4,8,3,3,0,0,0,0,0
32,25-54,Travel_Rarely,414,Business and Development Management,2,4,Economics,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,1,12,3,3,7,3,2,2,2,2,2,1
46,25-54,Travel_Rarely,1319,Business and Development Management,3,3,Marketing,1,Female,45,4,4,Project Manager,1,Divorced,13225,7739,2,0,12,3,4,25,5,3,19,17,2,8,0
27,25-54,Travel_Rarely,728,Business and Development Management,23,1,Marketing,2,Female,36,2,2,Partnership/Client Relations Officer,3,Married,3540,7018,1,0,21,4,4,9,5,3,9,8,5,8,0
29,25-54,Travel_Rarely,352,Human Resources Management,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,0,11,3,4,1,3,3,1,0,0,0,0
43,25-54,Travel_Rarely,823,Engineering Services,6,3,Engineering,1,Female,81,2,5,Engineering Manager,3,Married,19392,22539,7,0,13,3,4,21,2,3,16,12,6,14,0
48,25-54,Travel_Rarely,1224,Engineering Services,10,3,Engineering,4,Male,91,2,5,Engineering Manager,2,Married,19665,13583,4,0,12,3,4,29,3,3,22,10,12,9,0
29,25-54,Travel_Frequently,459,Engineering Services,24,2,Engineering,4,Male,73,2,1,Facilities Engineer,4,Single,2439,14753,1,1,24,4,2,1,3,2,1,0,1,0,1
46,25-54,Travel_Rarely,1254,Business and Development Management,10,3,Business Management,3,Female,64,3,3,Market Research Analyst,2,Married,7314,14011,5,0,21,4,3,14,2,3,8,7,0,7,1
27,25-54,Travel_Frequently,1131,Engineering Services,15,3,Engineering,4,Female,77,2,1,Electrical Engineer,1,Married,4774,23844,0,0,19,3,4,8,2,2,7,6,7,3,0
39,25-54,Travel_Rarely,835,Engineering Services,19,4,Engineering,4,Male,41,3,2,Electrical Engineer,4,Divorced,3902,5141,8,0,14,3,2,7,2,3,2,2,2,2,0
55,55-64,Travel_Rarely,836,Engineering Services,2,4,Engineering,2,Male,98,2,1,Electrical Engineer,4,Married,2662,7975,8,0,20,4,2,19,2,4,5,2,0,4,0
28,25-54,Travel_Rarely,1172,Business and Development Management,3,3,Entrepreneurship,2,Female,78,3,1,Sales & Growth Analyst,2,Married,2856,3692,1,0,19,3,4,1,3,3,1,0,0,0,0
30,25-54,Travel_Rarely,945,Business and Development Management,9,3,Economics,2,Male,89,3,1,Sales & Growth Analyst,4,Single,1081,16019,1,0,13,3,3,1,3,2,1,0,0,0,1
22,15-24,Travel_Rarely,391,Engineering Services,7,1,Engineering,4,Male,75,3,1,Electrical Engineer,2,Single,2472,26092,1,1,23,4,1,1,2,3,1,0,0,0,1
36,25-54,Travel_Rarely,1266,Business and Development Management,10,4,Entrepreneurship,2,Female,63,2,2,Partnership/Client Relations Officer,3,Married,5673,6060,1,1,13,3,1,10,4,3,10,9,1,7,0
31,25-54,Travel_Rarely,311,Engineering Services,20,3,Engineering,2,Male,89,3,2,Electrical Engineer,3,Divorced,4197,18624,1,0,11,3,1,10,2,3,10,8,0,2,0
34,25-54,Travel_Rarely,1480,Business and Development Management,4,3,Business Management,3,Male,64,3,3,Partnership/Client Relations Officer,4,Married,9713,24444,2,1,13,3,4,9,3,3,5,3,1,0,0
29,25-54,Travel_Rarely,592,Engineering Services,7,3,Engineering,4,Male,59,3,1,Electrical Engineer,1,Single,2062,19384,3,0,14,3,2,11,2,3,3,2,1,2,0
37,25-54,Travel_Rarely,783,Engineering Services,7,4,Engineering,4,Male,78,3,2,Electrical Engineer,1,Married,4284,13588,5,1,22,4,3,16,2,3,5,3,0,4,0
35,25-54,Travel_Rarely,219,Engineering Services,16,2,Engineering,4,Female,44,2,2,Electrical Engineer,2,Married,4788,25388,0,1,11,3,4,4,2,3,3,2,0,2,0
45,25-54,Travel_Rarely,556,Engineering Services,25,2,Engineering,2,Female,93,2,2,Electrical Engineer,4,Married,5906,23888,0,0,13,3,4,10,2,2,9,8,3,8,0
36,25-54,Travel_Frequently,1213,Human Resources Management,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,0,21,4,4,10,2,2,10,1,0,8,0
40,25-54,Travel_Rarely,1137,Engineering Services,1,4,Engineering,1,Male,98,3,4,Electrical Engineer,1,Divorced,16823,18991,2,0,11,3,1,22,3,3,19,7,11,16,0
26,25-54,Travel_Rarely,482,Engineering Services,1,2,Engineering,2,Female,90,2,1,Electrical Engineer,3,Married,2933,14908,1,1,13,3,3,1,3,2,1,0,1,0,0
27,25-54,Travel_Rarely,511,Business and Development Management,2,2,Business Management,1,Female,89,4,2,Partnership/Client Relations Officer,3,Single,6500,26997,0,0,14,3,2,9,5,2,8,7,0,7,0
48,25-54,Travel_Frequently,117,Engineering Services,22,3,Engineering,4,Female,58,3,4,Electrical Engineer,4,Divorced,17174,2437,3,0,11,3,2,24,3,3,22,17,4,7,0
44,25-54,Travel_Rarely,170,Engineering Services,1,4,Engineering,2,Male,78,4,2,Engineering Technician,1,Married,5033,9364,2,0,15,3,4,10,5,3,2,0,2,2,0
34,25-54,Non-Travel,967,Engineering Services,16,4,Engineering,4,Male,85,1,1,Engineering Technician,1,Married,2307,14460,1,1,23,4,2,5,2,3,5,2,3,0,1
56,55-64,Travel_Rarely,1162,Engineering Services,24,2,Engineering,1,Male,97,3,1,Engineering Technician,1,Married,2307,14460,1,1,23,4,2,12,2,3,4,2,3,0,1
36,25-54,Travel_Rarely,335,Business and Development Management,17,2,Business Management,3,Male,33,2,2,Sales & Growth Analyst,2,Married,5507,16822,2,0,16,3,3,12,1,1,4,2,1,3,0
41,25-54,Travel_Rarely,337,Business and Development Management,8,3,Entrepreneurship,3,Female,54,3,2,Sales & Growth Analyst,2,Married,4393,26841,5,0,21,4,3,14,3,3,5,4,1,4,0
42,25-54,Travel_Rarely,1396,Engineering Services,6,3,Engineering,3,Male,83,3,3,Engineering Technician,1,Married,13348,14842,9,0,13,3,2,18,3,4,13,7,5,7,0
31,25-54,Travel_Rarely,1079,Business and Development Management,10,2,Entrepreneurship,3,Female,86,3,2,Strategic Planning Officer,4,Divorced,6583,20115,2,1,11,3,4,8,2,3,5,2,1,4,0
34,25-54,Travel_Rarely,735,Business and Development Management,3,1,Economics,4,Female,75,2,2,Strategic Planning Officer,4,Married,8103,16495,3,1,12,3,3,9,3,2,4,2,0,1,0
31,25-54,Travel_Rarely,471,Engineering Services,4,3,Engineering,1,Female,62,4,1,Engineering Technician,3,Divorced,3978,16031,8,0,12,3,2,4,0,2,2,2,2,2,0
26,25-54,Travel_Frequently,1096,Engineering Services,6,3,Engineering,3,Male,61,4,1,Electrical Engineer,4,Married,2544,7102,0,0,18,3,1,8,3,3,7,7,7,7,0
45,25-54,Travel_Frequently,1297,Engineering Services,1,4,Engineering,2,Male,44,3,2,Electrical Engineer,3,Single,5399,14511,4,0,12,3,3,12,3,3,4,2,0,3,0
33,25-54,Travel_Rarely,217,Business and Development Management,10,4,Marketing,2,Male,43,3,2,Partnership/Client Relations Officer,3,Single,5487,10410,1,0,14,3,2,10,2,2,10,4,0,9,0
28,25-54,Travel_Frequently,783,Business and Development Management,1,2,Business Management,3,Male,42,2,2,Strategic Planning Officer,4,Married,6834,19255,1,1,12,3,3,7,2,3,7,7,0,7,0
29,25-54,Travel_Frequently,746,Business and Development Management,24,3,Economics,3,Male,45,4,1,Strategic Planning Officer,1,Single,1091,10642,1,0,17,3,4,1,3,3,1,0,0,0,1
39,25-54,Non-Travel,1251,Business and Development Management,21,4,Business Management,1,Female,32,1,2,Market Research Analyst,3,Married,5736,3987,6,0,19,3,3,10,1,3,3,2,1,2,0
27,25-54,Travel_Rarely,1354,Engineering Services,2,4,Engineering,2,Male,41,3,1,Electrical Engineer,2,Married,2226,6073,1,0,11,3,3,6,3,2,5,3,1,2,0
34,25-54,Travel_Frequently,735,Engineering Services,22,4,Engineering,3,Male,86,2,2,Electrical Engineer,4,Married,5747,26496,1,1,15,3,2,16,3,3,15,10,6,11,0
28,25-54,Travel_Rarely,1475,Business and Development Management,13,2,Business Management,4,Female,84,3,2,Sales & Growth Analyst,3,Single,9854,23352,3,1,11,3,4,6,0,3,2,0,2,2,1
47,25-54,Non-Travel,1169,Engineering Services,14,4,Engineering,3,Male,64,3,2,Electrical Engineer,2,Married,5467,2125,8,0,18,3,3,16,4,4,8,7,1,7,0
56,55-64,Travel_Rarely,1443,Business and Development Management,11,5,Marketing,4,Female,89,2,2,Sales & Growth Analyst,1,Married,5380,20328,4,0,16,3,3,6,3,3,0,0,0,0,0
39,25-54,Travel_Rarely,867,Engineering Services,9,2,Engineering,1,Male,87,3,2,Electrical Engineer,1,Married,5151,12315,1,0,25,4,4,10,3,3,10,0,7,9,0
38,25-54,Travel_Frequently,1394,Engineering Services,8,3,Engineering,4,Female,58,2,2,Electrical Engineer,2,Divorced,2133,18115,1,1,16,3,3,20,3,3,20,11,0,7,0
58,55-64,Travel_Rarely,605,Business and Development Management,21,3,Marketing,4,Female,72,3,4,Project Manager,4,Married,17875,11761,4,1,13,3,3,29,2,2,1,0,0,0,0
32,25-54,Travel_Frequently,238,Engineering Services,5,2,Engineering,1,Female,47,4,1,Electrical Engineer,3,Single,2432,15318,3,1,14,3,1,8,2,3,4,1,0,3,1
38,25-54,Travel_Rarely,1206,Engineering Services,9,2,Engineering,2,Male,71,3,1,Electrical Engineer,4,Divorced,4771,14293,2,0,19,3,4,10,0,4,5,2,0,3,0
49,25-54,Travel_Frequently,1064,Engineering Services,2,1,Engineering,2,Male,42,3,5,Engineering Manager,4,Married,19161,13738,3,0,15,3,4,28,3,3,5,4,4,3,0
42,25-54,Travel_Rarely,419,Business and Development Management,12,4,Marketing,2,Male,77,3,2,Partnership/Client Relations Officer,4,Divorced,5087,2900,3,1,12,3,3,14,4,3,0,0,0,0,0
27,25-54,Travel_Frequently,1337,Human Resources Management,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,0,12,3,1,1,2,3,1,0,0,0,1
35,25-54,Travel_Rarely,682,Business and Development Management,18,4,Marketing,2,Male,71,3,2,Partnership/Client Relations Officer,1,Married,5561,15975,0,0,16,3,4,6,2,1,5,3,0,4,0
28,25-54,Non-Travel,1103,Engineering Services,16,3,Engineering,3,Male,49,3,1,Maintenance Engineer,3,Single,2144,2122,1,0,14,3,3,5,3,2,5,3,1,4,0
31,25-54,Non-Travel,976,Engineering Services,3,2,Engineering,3,Male,48,3,1,Maintenance Engineer,1,Divorced,3065,3995,1,1,13,3,4,4,3,4,4,2,2,3,0
36,25-54,Non-Travel,1351,Engineering Services,9,4,Engineering,1,Male,66,4,1,Maintenance Engineer,2,Married,2810,9238,1,0,22,4,2,5,3,3,5,4,0,2,0
34,25-54,Travel_Rarely,937,Business and Development Management,1,3,Marketing,1,Male,32,3,3,Strategic Planning Officer,4,Single,9888,6770,1,0,21,4,1,14,3,2,14,8,2,1,0
34,25-54,Travel_Rarely,1239,Business and Development Management,13,4,Marketing,4,Male,39,3,3,Strategic Planning Officer,3,Divorced,8628,22914,1,0,18,3,3,9,2,2,8,7,1,1,0
26,25-54,Travel_Rarely,157,Engineering Services,1,3,Engineering,3,Male,95,3,1,Maintenance Engineer,1,Single,2867,20006,0,0,13,3,4,8,6,2,7,7,7,6,0
29,25-54,Travel_Rarely,136,Engineering Services,1,3,Engineering,1,Male,89,3,2,Engineering Technician,1,Married,5373,6225,0,0,12,3,1,6,5,2,5,3,0,2,0
32,25-54,Non-Travel,1146,Engineering Services,15,4,Engineering,3,Female,34,3,2,Engineering Technician,4,Divorced,6667,16542,5,0,18,3,2,9,6,3,5,1,1,2,0
31,25-54,Travel_Frequently,1125,Engineering Services,1,3,Engineering,4,Male,48,1,2,Engineering Technician,1,Married,5003,5771,1,0,21,4,2,10,6,3,10,8,8,7,0
28,25-54,Travel_Rarely,1404,Engineering Services,17,3,Engineering,3,Male,32,2,1,Engineering Technician,4,Divorced,2367,18779,5,0,12,3,1,6,2,2,4,1,0,3,1
38,25-54,Travel_Rarely,1404,Business and Development Management,1,3,Business Management,1,Male,59,2,1,Sales & Growth Analyst,1,Single,2858,11473,4,0,14,3,1,20,3,2,1,0,0,0,0
35,25-54,Travel_Rarely,1224,Business and Development Management,7,4,Business Management,3,Female,55,3,2,Sales & Growth Analyst,4,Married,5204,13586,1,1,11,3,4,10,2,3,10,8,0,9,0
27,25-54,Travel_Rarely,954,Business and Development Management,9,3,Business Management,4,Male,44,3,2,Sales & Growth Analyst,4,Single,4105,5099,1,0,14,3,1,7,5,3,7,7,0,7,0
32,25-54,Travel_Rarely,1373,Engineering Services,5,4,Engineering,4,Male,56,2,2,Engineering Technician,4,Single,9679,10138,8,0,24,4,2,8,1,3,1,0,0,0,0
31,25-54,Travel_Frequently,754,Business and Development Management,26,4,Marketing,1,Male,63,3,2,Partnership/Client Relations Officer,4,Married,5617,21075,1,1,11,3,3,10,4,3,10,7,0,8,1
53,25-54,Travel_Rarely,1168,Business and Development Management,24,4,Marketing,1,Male,66,3,3,Market Research Analyst,1,Single,10448,5843,6,1,13,3,2,15,2,2,2,2,2,2,1
54,25-54,Travel_Rarely,155,Engineering Services,9,2,Engineering,1,Female,67,3,2,Engineering Technician,3,Married,2897,22474,3,0,11,3,3,9,6,2,4,3,2,3,0
33,25-54,Travel_Frequently,1303,Engineering Services,7,2,Engineering,4,Male,36,3,2,Maintenance Engineer,3,Divorced,5968,18079,1,0,20,4,3,9,2,3,9,7,2,8,0
43,25-54,Travel_Rarely,574,Engineering Services,11,3,Engineering,1,Male,30,3,3,Maintenance Engineer,3,Married,7510,16873,1,0,17,3,2,10,1,3,10,9,0,9,0
38,25-54,Travel_Frequently,1444,Human Resources Management,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,1,11,3,2,7,2,3,6,2,1,2,0
55,55-64,Travel_Rarely,189,Human Resources Management,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,25811,4,1,18,3,1,35,0,3,10,9,1,4,0
31,25-54,Travel_Rarely,1276,Engineering Services,2,1,Engineering,4,Female,59,1,1,Maintenance Engineer,4,Divorced,1129,17536,1,1,11,3,3,1,4,3,1,0,0,0,0
39,25-54,Travel_Rarely,119,Business and Development Management,15,4,Marketing,2,Male,77,3,4,Project Manager,1,Single,13341,25098,0,0,12,3,1,21,3,3,20,8,11,10,0
42,25-54,Non-Travel,335,Engineering Services,23,2,Engineering,4,Male,37,2,2,Maintenance Engineer,3,Single,4332,14811,1,0,12,3,4,20,2,3,20,9,3,7,0
31,25-54,Non-Travel,697,Engineering Services,10,3,Engineering,3,Female,40,3,3,Maintenance Engineer,3,Married,11031,26862,4,0,20,4,3,13,2,4,11,7,4,8,0
54,25-54,Travel_Rarely,157,Engineering Services,10,3,Engineering,3,Female,77,3,2,Maintenance Engineer,1,Single,4440,25198,6,1,19,3,4,9,3,3,5,2,1,4,0
24,15-24,Travel_Rarely,771,Engineering Services,1,2,Engineering,2,Male,45,2,2,Maintenance Engineer,3,Single,4617,14120,1,0,12,3,2,4,2,2,4,3,1,2,0
23,15-24,Travel_Rarely,571,Engineering Services,12,2,Engineering,4,Male,78,3,1,Maintenance Engineer,4,Single,2647,13672,1,0,13,3,3,5,6,4,5,2,1,4,0
40,25-54,Travel_Frequently,692,Engineering Services,11,3,Engineering,4,Female,73,3,2,Maintenance Engineer,3,Married,6323,26849,1,0,11,3,1,10,2,4,10,9,9,4,0
40,25-54,Travel_Rarely,444,Business and Development Management,2,2,Marketing,2,Female,92,3,2,Sales & Growth Analyst,2,Married,5677,4258,3,0,14,3,3,15,4,3,11,8,5,10,0
25,25-54,Travel_Rarely,309,Human Resources Management,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,0,14,3,3,6,3,3,2,0,1,2,0
30,25-54,Travel_Rarely,911,Engineering Services,1,2,Engineering,4,Male,76,3,1,Maintenance Engineer,2,Married,3748,4077,1,0,13,3,3,12,6,2,12,8,1,7,0
25,25-54,Travel_Rarely,977,Engineering Services,2,1,Engineering,4,Male,57,3,1,Maintenance Engineer,3,Divorced,3977,7298,6,1,19,3,3,7,2,2,2,2,0,2,0
47,25-54,Travel_Rarely,1180,Engineering Services,25,3,Engineering,1,Male,84,3,3,Maintenance Engineer,3,Single,8633,13084,2,0,23,4,2,25,3,3,17,14,12,11,0
33,25-54,Non-Travel,1313,Engineering Services,1,2,Engineering,2,Male,59,2,1,Facilities Engineer,3,Divorced,2008,20439,1,0,12,3,3,1,2,2,1,1,0,0,0
38,25-54,Travel_Rarely,1321,Business and Development Management,1,4,Marketing,4,Male,86,3,2,Sales & Growth Analyst,2,Married,4440,7636,0,0,15,3,1,16,3,3,15,13,5,8,0
31,25-54,Travel_Rarely,1154,Business and Development Management,2,2,Business Management,1,Male,54,3,1,Sales & Growth Analyst,3,Married,3067,6393,0,0,19,3,3,3,1,3,2,2,1,2,0
38,25-54,Travel_Frequently,508,Engineering Services,6,4,Engineering,1,Male,72,2,2,Facilities Engineer,3,Married,5321,14284,2,0,11,3,4,10,1,3,8,3,7,7,0
42,25-54,Travel_Rarely,557,Engineering Services,18,4,Engineering,4,Male,35,3,2,Facilities Engineer,1,Divorced,5410,11189,6,1,17,3,3,9,3,2,4,3,1,2,0
41,25-54,Travel_Rarely,642,Engineering Services,1,3,Engineering,4,Male,76,3,1,Facilities Engineer,4,Married,2782,21412,3,0,22,4,1,12,3,3,5,3,1,0,0
47,25-54,Non-Travel,1162,Engineering Services,1,1,Engineering,3,Female,98,3,3,Facilities Engineer,2,Married,11957,17231,0,0,18,3,1,14,3,1,13,8,5,12,0
35,25-54,Travel_Rarely,1490,Engineering Services,11,4,Engineering,4,Male,43,3,1,Facilities Engineer,3,Married,2660,20232,7,1,11,3,3,5,3,3,2,2,2,2,0
22,15-24,Travel_Rarely,581,Engineering Services,1,2,Engineering,4,Male,63,3,1,Facilities Engineer,3,Single,3375,17624,0,0,12,3,4,4,2,4,3,2,1,2,0
35,25-54,Travel_Rarely,1395,Engineering Services,9,4,Engineering,2,Male,48,3,2,Facilities Engineer,3,Single,5098,18698,1,0,19,3,2,10,5,3,10,7,0,8,0
33,25-54,Travel_Rarely,501,Engineering Services,15,2,Engineering,2,Female,95,3,2,Facilities Engineer,4,Married,4878,21653,0,1,13,3,1,10,6,3,9,7,8,1,0
32,25-54,Travel_Rarely,267,Engineering Services,29,4,Engineering,3,Female,49,2,1,Facilities Engineer,2,Single,2837,15919,1,0,13,3,3,6,3,3,6,2,4,1,0
40,25-54,Travel_Rarely,543,Engineering Services,1,4,Engineering,1,Male,83,3,1,Facilities Engineer,4,Married,2406,4060,8,0,19,3,3,8,3,2,1,0,0,0,0
32,25-54,Travel_Rarely,234,Business and Development Management,1,4,Business Management,2,Male,68,2,1,Partnership/Client Relations Officer,2,Married,2269,18024,0,0,14,3,2,3,2,3,2,2,2,2,0
39,25-54,Travel_Rarely,116,Engineering Services,24,1,Engineering,1,Male,52,3,2,Facilities Engineer,4,Single,4108,5340,7,0,13,3,1,18,2,3,7,7,1,7,0
38,25-54,Travel_Rarely,201,Engineering Services,10,3,Engineering,2,Female,99,1,3,Facilities Engineer,3,Married,13206,3376,3,0,12,3,1,20,3,3,18,16,1,11,0
32,25-54,Travel_Rarely,801,Business and Development Management,1,4,Marketing,3,Female,48,3,3,Market Research Analyst,4,Married,10422,24032,1,0,19,3,3,14,3,3,14,10,5,7,0
37,25-54,Travel_Rarely,161,Engineering Services,10,3,Engineering,3,Female,42,4,3,Facilities Engineer,4,Married,13744,15471,1,1,25,4,1,16,2,3,16,11,6,8,0
25,25-54,Travel_Rarely,1382,Business and Development Management,8,2,Marketing,1,Female,85,3,2,Partnership/Client Relations Officer,3,Divorced,4907,13684,0,1,22,4,2,6,3,2,5,3,0,4,0
52,25-54,Non-Travel,585,Business and Development Management,29,4,Marketing,1,Male,40,3,1,Sales & Growth Analyst,4,Divorced,3482,19788,2,0,15,3,2,16,3,2,9,8,0,0,0
44,25-54,Travel_Rarely,1037,Engineering Services,1,3,Engineering,2,Male,42,3,1,Facilities Engineer,4,Single,2436,13422,6,1,12,3,3,6,2,3,4,3,1,2,0
21,15-24,Travel_Rarely,501,Business and Development Management,5,1,Business Management,3,Male,58,3,1,Sales & Growth Analyst,1,Single,2380,25479,1,1,11,3,4,2,6,3,2,2,1,2,0
39,25-54,Non-Travel,105,Engineering Services,9,3,Engineering,4,Male,87,3,5,Facilities Engineer,4,Single,19431,15302,2,0,13,3,3,21,3,2,6,0,1,3,0
23,15-24,Travel_Frequently,638,Business and Development Management,9,3,Business Management,4,Male,33,3,1,Sales & Growth Analyst,1,Married,1790,26956,1,0,19,3,1,1,3,2,1,0,1,0,1
36,25-54,Travel_Rarely,557,Business and Development Management,3,3,Economics,1,Female,94,2,3,Strategic Planning Officer,4,Married,7644,12695,0,0,19,3,3,10,2,3,9,7,3,4,0
36,25-54,Travel_Frequently,688,Engineering Services,4,2,Engineering,4,Female,97,3,2,Maintenance Engineer,2,Divorced,5131,9192,7,0,13,3,2,18,3,3,4,2,0,2,0
56,55-64,Non-Travel,667,Engineering Services,1,4,Engineering,3,Male,57,3,2,Maintenance Engineer,3,Divorced,6306,26236,1,0,21,4,1,13,2,2,13,12,1,9,0
29,25-54,Travel_Rarely,1092,Engineering Services,1,4,Engineering,1,Male,36,3,1,Maintenance Engineer,4,Married,4787,26124,9,1,14,3,2,4,3,4,2,2,2,2,1
42,25-54,Travel_Rarely,300,Engineering Services,2,3,Engineering,1,Male,56,3,5,Maintenance Engineer,3,Married,18880,17312,5,0,11,3,1,24,2,2,22,6,4,14,0
56,55-64,Travel_Rarely,310,Engineering Services,7,2,Engineering,4,Male,72,3,1,Engineering Technician,3,Married,2339,3666,8,0,11,3,4,14,4,1,10,9,9,8,1
41,25-54,Travel_Rarely,582,Engineering Services,28,4,Engineering,1,Female,60,2,4,Engineering Manager,2,Married,13570,5640,0,0,23,4,3,21,3,3,20,7,0,10,0
34,25-54,Travel_Rarely,704,Business and Development Management,28,3,Economics,4,Female,95,2,2,Partnership/Client Relations Officer,3,Married,6712,8978,1,0,21,4,4,8,2,3,8,7,1,7,0
36,25-54,Non-Travel,301,Business and Development Management,15,4,Business Management,4,Male,88,1,2,Partnership/Client Relations Officer,4,Divorced,5406,10436,1,0,24,4,1,15,4,2,15,12,11,11,0
41,25-54,Travel_Rarely,930,Business and Development Management,3,3,Economics,3,Male,57,2,2,Partnership/Client Relations Officer,2,Divorced,8938,12227,2,0,11,3,3,14,5,3,5,4,0,4,0
32,25-54,Travel_Rarely,529,Engineering Services,2,3,Engineering,4,Male,78,3,1,Engineering Technician,1,Single,2439,11288,1,0,14,3,4,4,4,3,4,2,1,2,0
35,25-54,Travel_Rarely,1146,Human Resources Management,26,4,Life Sciences,3,Female,31,3,3,HR Assistant,4,Single,8837,16642,1,1,16,3,3,9,2,3,9,0,1,7,0
38,25-54,Travel_Rarely,345,Business and Development Management,10,2,Marketing,1,Female,100,3,2,Partnership/Client Relations Officer,4,Married,5343,5982,1,0,11,3,3,10,1,3,10,7,1,9,0
